,dataTime,khaiValue,so2Value,coValue,pm10Value,no2Value,o3Value
0,2024-02-10,143.0,0.0036666666666666666,0.8000000000000002,77.66666666666667,0.02,0.03166666666666667
1,2024-02-11,145.69565217391303,0.0034782608695652175,0.7130434782608696,64.52173913043478,0.019043478260869565,0.028869565217391306
2,2024-02-12,159.7826086956522,0.003956521739130435,0.7695652173913043,63.95652173913044,0.027956521739130435,0.02391304347826087
3,2024-02-13,161.56521739130434,0.003826086956521739,0.6086956521739131,77.82608695652173,0.02347826086956522,0.03317391304347826
4,2024-02-14,77.47826086956522,0.004869565217391305,0.5391304347826087,43.78260869565217,0.027217391304347825,0.021391304347826087
5,2024-02-15,48.26086956521739,0.0031739130434782605,0.45652173913043476,19.565217391304348,0.013608695652173913,0.025478260869565218
6,2024-02-16,57.10526315789474,0.0037142857142857142,0.5428571428571429,30.476190476190474,0.022904761904761903,0.01957142857142857
7,2024-02-17,78.52173913043478,0.00408695652173913,0.6086956521739131,39.91304347826087,0.03126086956521739,0.016782608695652176
8,2024-02-18,,0.003565217391304348,0.6391304347826087,42.26086956521739,,0.01156521739130435
9,2024-02-19,44.54545454545455,0.003272727272727273,0.5636363636363636,15.363636363636363,0.018000000000000002,0.014045454545454545
10,2024-02-20,62.608695652173914,0.0031739130434782605,0.5130434782608696,31.434782608695652,0.015,0.017521739130434782
11,2024-02-21,38.95652173913044,0.0027391304347826086,0.39565217391304347,4.782608695652174,0.013434782608695652,0.0231304347826087
12,2024-02-22,42.95652173913044,0.002826086956521739,0.4043478260869566,7.826086956521739,0.01591304347826087,0.024695652173913046
13,2024-02-23,47.82608695652174,0.0024347826086956524,0.37826086956521743,10.782608695652174,0.01391304347826087,0.029217391304347827
14,2024-02-24,46.95652173913044,0.002608695652173913,0.4,13.652173913043478,0.014043478260869565,0.02847826086956522
15,2024-02-25,42.0,0.002782608695652174,0.44782608695652176,18.695652173913043,0.01008695652173913,0.02834782608695652
16,2024-02-26,81.36363636363636,0.0032272727272727275,0.5590909090909091,38.95454545454545,0.01731818181818182,0.025272727272727277
17,2024-02-27,53.73913043478261,0.00291304347826087,0.44347826086956527,25.304347826086957,0.02108695652173913,0.02365217391304348
18,2024-02-28,70.52173913043478,0.003782608695652174,0.5608695652173913,42.34782608695652,0.031,0.01634782608695652
19,2024-02-29,108.17391304347827,0.003826086956521739,0.6086956521739131,63.04347826086956,0.01591304347826087,0.02734782608695652
20,2024-03-01,67.17391304347827,0.003,0.391304347826087,40.56521739130435,0.006086956521739131,0.03665217391304348
21,2024-03-02,57.82608695652174,0.0033043478260869562,0.43478260869565216,40.130434782608695,0.014130434782608696,0.03356521739130435
22,2024-03-03,204.7826086956522,0.0030434782608695656,0.6565217391304348,117.73913043478261,0.015391304347826085,0.03526086956521739
23,2024-03-04,127.34782608695652,0.0034347826086956524,0.5826086956521739,66.17391304347827,0.03139130434782609,0.021869565217391303
24,2024-03-05,84.04347826086956,0.003217391304347826,0.4956521739130435,43.608695652173914,0.020956521739130433,0.026782608695652174
25,2024-03-06,50.56521739130435,0.0026956521739130435,0.42608695652173917,16.26086956521739,0.014695652173913042,0.030826086956521736
26,2024-03-07,64.1304347826087,0.003130434782608696,0.4782608695652174,36.30434782608695,0.016652173913043477,0.02865217391304348
27,2024-03-08,85.15789473684211,0.0033333333333333335,0.5190476190476191,50.19047619047619,0.013619047619047621,0.03461904761904762
28,2024-03-09,64.26086956521739,0.00291304347826087,0.45217391304347826,35.52173913043478,0.012478260869565218,0.032
29,2024-03-10,60.608695652173914,0.003260869565217391,0.4652173913043478,29.26086956521739,0.018782608695652174,0.02956521739130435
30,2024-03-11,75.43478260869566,0.004,0.5434782608695652,40.130434782608695,0.03591304347826087,0.020043478260869566
31,2024-03-12,75.08695652173913,0.0036521739130434784,0.5347826086956522,38.78260869565217,0.01965217391304348,0.028521739130434785
32,2024-03-13,76.04347826086956,0.004521739130434782,0.5260869565217391,48.78260869565217,0.021478260869565217,0.03447826086956522
33,2024-03-14,99.36842105263158,0.0037142857142857142,0.5190476190476191,63.38095238095238,0.024285714285714285,0.03671428571428571
34,2024-03-15,91.04347826086956,0.003260869565217391,0.4782608695652174,49.21739130434783,0.021478260869565217,0.03265217391304348
35,2024-03-16,95.26086956521739,0.004478260869565217,0.5565217391304348,53.869565217391305,0.025304347826086954,0.03226086956521739
36,2024-03-17,137.04347826086956,0.002826086956521739,0.4,93.91304347826087,0.008304347826086956,0.0381304347826087
37,2024-03-18,56.21739130434783,0.003,0.4,22.73913043478261,0.013521739130434782,0.03326086956521739
38,2024-03-19,74.65217391304348,0.0030869565217391307,0.46956521739130436,55.04347826086956,0.014391304347826088,0.035956521739130436
39,2024-03-20,84.94736842105263,0.0029523809523809524,0.4333333333333333,40.95238095238095,0.010904761904761905,0.03561904761904762
40,2024-03-21,74.21739130434783,0.003391304347826087,0.46956521739130436,36.73913043478261,0.022695652173913044,0.03221739130434782
41,2024-03-22,72.5909090909091,0.003272727272727273,0.4727272727272727,49.27272727272727,0.024954545454545455,0.033363636363636366
42,2024-03-23,71.78260869565217,0.00291304347826087,0.45652173913043476,51.65217391304348,0.012173913043478262,0.04226086956521739
43,2024-03-24,69.26086956521739,0.003,0.45217391304347826,39.52173913043478,0.013478260869565217,0.03895652173913044
44,2024-03-25,69.0,0.0031739130434782605,0.4739130434782609,30.956521739130434,0.023521739130434784,0.023434782608695654
45,2024-03-26,52.473684210526315,0.002391304347826087,0.3782608695652174,7.043478260869565,0.011956521739130435,0.03317391304347826
