,dataTime,khaiValue,so2Value,coValue,pm10Value,no2Value,o3Value
0,2024-02-10,181.0,0.0030000000000000005,0.4666666666666666,75.66666666666667,0.007,0.04566666666666667
1,2024-02-11,123.17391304347827,0.0030869565217391307,0.42608695652173917,51.26086956521739,0.010869565217391304,0.03943478260869565
2,2024-02-12,156.43478260869566,0.0030434782608695656,0.4434782608695652,59.34782608695652,0.01026086956521739,0.03878260869565218
3,2024-02-13,100.95652173913044,0.003,0.3869565217391305,46.95652173913044,0.013434782608695652,0.03930434782608696
4,2024-02-14,76.8695652173913,0.003,0.3565217391304348,33.21739130434783,0.014434782608695653,0.03160869565217391
5,2024-02-15,57.833333333333336,0.003,0.2565217391304348,16.652173913043477,0.006130434782608696,0.04060869565217391
6,2024-02-16,52.470588235294116,0.003,0.30476190476190473,18.047619047619047,0.009476190476190477,0.033999999999999996
7,2024-02-17,66.28571428571429,0.003,0.30869565217391304,24.0,0.01008695652173913,0.033869565217391304
8,2024-02-18,77.9090909090909,0.003,0.3695652173913043,35.95652173913044,0.01708695652173913,0.017304347826086957
9,2024-02-19,,0.003,0.3695652173913043,13.565217391304348,0.010869565217391304,0.024913043478260868
10,2024-02-20,74.1875,0.0030869565217391307,0.34347826086956523,27.434782608695652,0.009652173913043478,0.02708695652173913
11,2024-02-21,60.84615384615385,0.003,0.20434782608695654,2.1875,0.005130434782608696,0.042869565217391305
12,2024-02-22,56.0,0.003,0.2909090909090909,3.9545454545454546,0.010272727272727274,0.03468181818181818
13,2024-02-23,63.0,0.003,0.25217391304347825,8.521739130434783,0.0072173913043478265,0.03982608695652174
14,2024-02-24,62.869565217391305,0.003,0.20434782608695654,10.304347826086957,0.005434782608695652,0.04526086956521739
15,2024-02-25,50.875,0.003,0.32173913043478264,14.347826086956522,0.00808695652173913,0.03378260869565217
16,2024-02-26,67.5,0.003,0.36086956521739133,25.608695652173914,0.011043478260869566,0.029304347826086957
17,2024-02-27,64.54545454545455,0.003,0.30869565217391304,20.956521739130434,0.013782608695652175,0.035
18,2024-02-28,55.78947368421053,0.003,0.30476190476190473,26.0,0.013285714285714286,0.03471428571428571
19,2024-02-29,96.69565217391305,0.0031739130434782605,0.39565217391304347,49.43478260869565,0.016695652173913045,0.03
20,2024-03-01,71.69565217391305,0.0030434782608695656,0.2652173913043478,35.26086956521739,0.004652173913043478,0.051217391304347826
21,2024-03-02,63.56521739130435,0.003,0.27391304347826084,22.652173913043477,0.005869565217391305,0.04621739130434782
22,2024-03-03,102.1304347826087,0.003,0.40869565217391307,62.69565217391305,0.009043478260869564,0.050043478260869564
23,2024-03-04,197.47368421052633,0.003,0.5619047619047619,85.0952380952381,0.01680952380952381,0.03328571428571429
24,2024-03-05,138.0,0.003,0.41739130434782606,43.869565217391305,0.013869565217391305,0.04365217391304348
25,2024-03-06,57.333333333333336,0.003,0.37826086956521743,18.043478260869566,0.013434782608695652,0.034043478260869564
26,2024-03-07,74.52173913043478,0.003,0.3826086956521739,33.56521739130435,0.007739130434782609,0.04852173913043479
27,2024-03-08,81.78260869565217,0.0030434782608695656,0.36086956521739133,40.17391304347826,0.005652173913043478,0.0547391304347826
28,2024-03-09,64.43478260869566,0.003130434782608696,0.3391304347826087,24.304347826086957,0.007434782608695653,0.046
29,2024-03-10,65.26086956521739,0.0033043478260869562,0.3347826086956522,23.391304347826086,0.0076086956521739125,0.04639130434782608
30,2024-03-11,66.52173913043478,0.003,0.3695652173913043,25.47826086956522,0.011217391304347827,0.03956521739130435
31,2024-03-12,56.833333333333336,0.003,0.41739130434782606,25.47826086956522,0.014608695652173913,0.029782608695652177
32,2024-03-13,80.21739130434783,0.0033043478260869562,0.3826086956521739,34.34782608695652,0.008391304347826088,0.053173913043478266
33,2024-03-14,91.18181818181819,0.003136363636363637,0.38636363636363635,43.5,0.009954545454545454,0.05959090909090909
34,2024-03-15,81.42857142857143,0.003,0.3347826086956522,31.82608695652174,0.008130434782608695,0.049956521739130434
35,2024-03-16,79.95652173913044,0.003,0.34782608695652173,32.91304347826087,0.008478260869565218,0.05182608695652174
36,2024-03-17,141.34782608695653,0.0030869565217391307,0.30869565217391304,101.43478260869566,0.004826086956521739,0.05917391304347826
37,2024-03-18,71.0,0.0030434782608695656,0.3217391304347826,20.73913043478261,0.00808695652173913,0.04521739130434783
38,2024-03-19,83.26086956521739,0.0030434782608695656,0.36086956521739133,47.73913043478261,0.007,0.05730434782608696
39,2024-03-20,83.05263157894737,0.003,0.3142857142857143,28.428571428571427,0.005285714285714286,0.05409523809523809
40,2024-03-21,69.69565217391305,0.002782608695652174,0.3130434782608696,24.652173913043477,0.007434782608695651,0.0528695652173913
41,2024-03-22,73.04347826086956,0.003,0.3521739130434782,34.608695652173914,0.00991304347826087,0.050217391304347825
42,2024-03-23,81.95652173913044,0.003,0.34782608695652173,52.52173913043478,0.0066086956521739125,0.06482608695652174
43,2024-03-24,81.69565217391305,0.003,0.3347826086956522,38.91304347826087,0.0066521739130434784,0.05734782608695652
44,2024-03-25,70.76190476190476,0.003,0.3,16.52173913043478,0.006173913043478261,0.05495652173913044
45,2024-03-26,64.0,0.00291304347826087,0.3,5.521739130434782,0.006217391304347826,0.04895652173913043
46,2024-03-27,49.666666666666664,0.0028695652173913043,0.32608695652173914,14.608695652173912,0.008304347826086956,0.03373913043478261
47,2024-03-28,47.8,0.003,0.3652173913043478,17.130434782608695,0.013608695652173913,0.026782608695652174
48,2024-03-29,175.68421052631578,0.003,0.3826086956521739,111.1304347826087,0.0056956521739130435,0.051869565217391306
