,dataTime,khaiValue,so2Value,coValue,pm10Value,no2Value,o3Value
0,2024-02-10,176.0,0.0016666666666666668,0.8000000000000002,93.33333333333333,0.018,0.04
1,2024-02-11,157.6086956521739,0.0022173913043478264,0.6304347826086957,76.52173913043478,0.00808695652173913,0.043565217391304346
2,2024-02-12,102.65217391304348,0.0023043478260869566,0.4956521739130435,59.608695652173914,0.009608695652173913,0.042043478260869564
3,2024-02-13,87.65217391304348,0.002130434782608696,0.43478260869565216,46.21739130434783,0.012739130434782609,0.030391304347826085
4,2024-02-14,55.08695652173913,0.0022173913043478264,0.36086956521739133,22.130434782608695,0.012826086956521739,0.02291304347826087
5,2024-02-15,44.43478260869565,0.0020869565217391307,0.28695652173913044,13.347826086956522,0.006086956521739131,0.02734782608695652
6,2024-02-16,55.52173913043478,0.002391304347826087,0.32608695652173914,17.608695652173914,0.008391304347826088,0.03726086956521739
7,2024-02-17,52.95652173913044,0.0019565217391304345,0.3,17.608695652173914,0.008565217391304348,0.03217391304347826
8,2024-02-18,56.52173913043478,0.002391304347826087,0.2826086956521739,12.217391304347826,0.006391304347826087,0.03765217391304348
9,2024-02-19,46.714285714285715,0.002,0.3238095238095238,15.523809523809524,0.004333333333333333,0.02819047619047619
10,2024-02-20,43.6,0.002173913043478261,0.3869565217391305,15.565217391304348,0.008,0.025956521739130434
11,2024-02-21,51.91304347826087,0.0031739130434782605,0.4652173913043478,8.130434782608695,0.007956521739130435,0.03208695652173913
12,2024-02-22,54.75,0.0019565217391304345,0.2956521739130435,3.782608695652174,0.005739130434782609,0.03582608695652174
13,2024-02-23,50.78260869565217,0.0022173913043478264,0.30869565217391304,6.695652173913044,0.00708695652173913,0.0318695652173913
14,2024-02-24,59.08695652173913,0.0025217391304347826,0.3173913043478261,12.0,0.005304347826086957,0.0408695652173913
15,2024-02-25,51.8,0.0019130434782608694,0.28695652173913044,6.3478260869565215,0.004565217391304348,0.03608695652173913
16,2024-02-26,61.95652173913044,0.002391304347826087,0.34347826086956523,25.608695652173914,0.005739130434782609,0.043304347826086956
17,2024-02-27,64.73913043478261,0.0024782608695652175,0.3347826086956522,20.217391304347824,0.006565217391304347,0.04060869565217391
18,2024-02-28,64.82608695652173,0.0033043478260869562,0.32173913043478264,24.869565217391305,0.006956521739130435,0.04778260869565217
19,2024-02-29,59.0,0.0022608695652173915,0.30434782608695654,17.043478260869566,0.006478260869565217,0.04069565217391304
20,2024-03-01,64.26086956521739,0.0020869565217391307,0.2391304347826087,34.34782608695652,0.0026521739130434784,0.04717391304347826
21,2024-03-02,58.95652173913044,0.002043478260869565,0.23478260869565218,21.52173913043478,0.005217391304347826,0.04104347826086956
22,2024-03-03,57.869565217391305,0.002043478260869565,0.40869565217391307,41.47826086956522,0.011,0.03295652173913043
23,2024-03-04,83.22727272727273,0.002,0.4818181818181818,55.72727272727273,0.009863636363636364,0.03859090909090909
24,2024-03-05,71.29411764705883,0.002043478260869565,0.3565217391304348,16.347826086956523,0.0071739130434782614,0.04765217391304348
25,2024-03-06,62.0,0.0019130434782608694,0.30434782608695654,11.826086956521738,0.006347826086956521,0.03904347826086957
26,2024-03-07,62.65217391304348,0.002130434782608696,0.30434782608695654,23.26086956521739,0.005304347826086957,0.04565217391304348
27,2024-03-08,71.21739130434783,0.0023043478260869566,0.32173913043478264,38.47826086956522,0.0046956521739130435,0.05421739130434783
28,2024-03-09,65.34782608695652,0.002173913043478261,0.28695652173913044,26.043478260869566,0.005782608695652175,0.04817391304347827
29,2024-03-10,62.08695652173913,0.0023478260869565218,0.2956521739130435,22.82608695652174,0.006565217391304347,0.04504347826086957
30,2024-03-11,58.04347826086956,0.002043478260869565,0.2782608695652174,20.608695652173914,0.009434782608695652,0.034521739130434784
31,2024-03-12,59.30769230769231,0.0019565217391304345,0.2826086956521739,14.956521739130435,0.006086956521739131,0.035304347826086956
32,2024-03-13,65.56521739130434,0.002043478260869565,0.3130434782608696,24.608695652173914,0.007782608695652174,0.04669565217391305
33,2024-03-14,68.47826086956522,0.002043478260869565,0.33043478260869563,33.26086956521739,0.010130434782608696,0.04865217391304348
34,2024-03-15,66.82608695652173,0.0020869565217391307,0.30434782608695654,28.26086956521739,0.009217391304347827,0.04421739130434783
35,2024-03-16,72.3913043478261,0.002173913043478261,0.3130434782608696,29.695652173913043,0.008,0.04752173913043478
36,2024-03-17,87.73913043478261,0.002,0.3,59.65217391304348,0.004130434782608695,0.04726086956521739
37,2024-03-18,69.91304347826087,0.0025217391304347826,0.3130434782608696,38.82608695652174,0.006086956521739131,0.04804347826086956
38,2024-03-19,86.52173913043478,0.0023043478260869566,0.28695652173913044,55.26086956521739,0.005956521739130435,0.04873913043478261
39,2024-03-20,66.57142857142857,0.0020869565217391307,0.27391304347826084,24.307692307692307,0.0034782608695652175,0.050304347826086955
40,2024-03-21,,0.0019565217391304345,0.27391304347826084,,0.00691304347826087,0.044695652173913046
41,2024-03-22,,0.0020869565217391307,0.2956521739130435,31.833333333333332,0.006782608695652174,0.04682608695652174
42,2024-03-23,,0.002173913043478261,0.30869565217391304,57.52173913043478,0.005869565217391305,0.05439130434782609
43,2024-03-24,,0.0030434782608695656,0.3869565217391305,35.56521739130435,0.006391304347826087,0.04813043478260869
44,2024-03-25,,0.0038095238095238095,0.47619047619047616,19.38095238095238,0.008380952380952381,0.040857142857142856
45,2024-03-26,60.04545454545455,0.0020869565217391307,0.32173913043478264,5.826086956521739,0.005043478260869565,0.041739130434782605
