,dataTime,khaiValue,so2Value,coValue,pm10Value,no2Value,o3Value
0,2024-02-10,154.33333333333334,0.002,0.5333333333333333,48.666666666666664,0.010666666666666666,0.04633333333333334
1,2024-02-11,119.17391304347827,0.001608695652173913,0.5739130434782609,59.869565217391305,0.007869565217391305,0.048869565217391296
2,2024-02-12,149.7391304347826,0.0016956521739130434,0.6086956521739131,71.95652173913044,0.008739130434782609,0.04921739130434783
3,2024-02-13,109.43478260869566,0.0013478260869565217,0.4956521739130435,51.73913043478261,0.008913043478260869,0.04891304347826087
4,2024-02-14,61.76190476190476,0.0014782608695652175,0.41739130434782606,21.869565217391305,0.008956521739130434,0.04373913043478261
5,2024-02-15,54.388888888888886,0.0010555555555555555,0.35,19.055555555555557,0.007,0.036166666666666666
6,2024-02-16,56.08695652173913,0.0015217391304347828,0.3695652173913043,27.08695652173913,0.008782608695652174,0.03560869565217391
7,2024-02-17,75.65217391304348,0.0012173913043478262,0.39565217391304347,35.869565217391305,0.01173913043478261,0.03156521739130435
8,2024-02-18,65.73913043478261,0.001565217391304348,0.41304347826086957,23.217391304347824,0.009260869565217392,0.028304347826086956
9,2024-02-19,55.08695652173913,0.0012173913043478262,0.3826086956521739,16.565217391304348,0.007043478260869565,0.035913043478260874
10,2024-02-20,64.3157894736842,0.001380952380952381,0.42857142857142855,30.428571428571427,0.010476190476190476,0.023809523809523808
11,2024-02-21,52.65217391304348,0.001,0.3,4.391304347826087,0.006434782608695652,0.03326086956521739
12,2024-02-22,54.583333333333336,0.001,0.3,6.434782608695652,0.00582608695652174,0.03582608695652174
13,2024-02-23,51.30434782608695,0.001,0.3,9.521739130434783,0.0066956521739130435,0.03208695652173913
14,2024-02-24,56.30434782608695,0.001,0.2782608695652174,13.173913043478262,0.005,0.03739130434782609
15,2024-02-25,52.85,0.0013478260869565217,0.32173913043478264,14.304347826086957,0.00591304347826087,0.034
16,2024-02-26,75.36363636363636,0.0023043478260869566,0.45652173913043476,39.91304347826087,0.009130434782608695,0.042086956521739126
17,2024-02-27,73.30434782608695,0.001,0.3695652173913043,28.043478260869566,0.009782608695652175,0.03334782608695652
18,2024-02-28,60.130434782608695,0.001565217391304348,0.34347826086956523,31.434782608695652,0.009956521739130435,0.035347826086956524
19,2024-02-29,75.30434782608695,0.001782608695652174,0.391304347826087,42.130434782608695,0.010956521739130434,0.03682608695652174
20,2024-03-01,72.73913043478261,0.0017391304347826088,0.27391304347826084,48.82608695652174,0.004652173913043478,0.04543478260869565
21,2024-03-02,62.47826086956522,0.0012173913043478262,0.2652173913043478,25.956521739130434,0.004391304347826087,0.04491304347826087
22,2024-03-03,106.95652173913044,0.001782608695652174,0.5,73.82608695652173,0.009,0.05660869565217391
23,2024-03-04,161.95652173913044,0.001608695652173913,0.591304347826087,83.91304347826087,0.013608695652173913,0.04882608695652174
24,2024-03-05,82.3913043478261,0.0011304347826086958,0.3826086956521739,22.217391304347824,0.009652173913043478,0.04721739130434783
25,2024-03-06,61.083333333333336,0.00135,0.38,22.318181818181817,0.006583333333333333,0.0459
26,2024-03-07,69.08695652173913,0.001782608695652174,0.3695652173913043,37.47826086956522,0.0066521739130434784,0.051478260869565216
27,2024-03-08,86.69565217391305,0.0019130434782608694,0.36086956521739133,57.0,0.006478260869565217,0.050956521739130435
28,2024-03-09,61.69565217391305,0.0015217391304347828,0.30869565217391304,31.08695652173913,0.006391304347826087,0.043565217391304346
29,2024-03-10,71.91304347826087,0.0016521739130434781,0.3391304347826087,35.30434782608695,0.008043478260869565,0.042521739130434784
30,2024-03-11,69.82608695652173,0.0012608695652173913,0.3391304347826087,30.782608695652176,0.01008695652173913,0.0381304347826087
31,2024-03-12,56.69565217391305,0.0010869565217391304,0.3695652173913043,29.608695652173914,0.008782608695652174,0.034695652173913044
32,2024-03-13,71.52173913043478,0.0016521739130434781,0.3652173913043478,36.47826086956522,0.007347826086956522,0.05373913043478261
33,2024-03-14,75.30434782608695,0.0013043478260869564,0.39565217391304347,38.21739130434783,0.008695652173913044,0.05573913043478261
34,2024-03-15,72.17391304347827,0.0012173913043478262,0.391304347826087,32.869565217391305,0.009521739130434782,0.04456521739130435
35,2024-03-16,77.6086956521739,0.0014347826086956522,0.37826086956521743,38.608695652173914,0.01165217391304348,0.03917391304347826
36,2024-03-17,145.1304347826087,0.001,0.37826086956521743,112.0,0.006782608695652174,0.04721739130434783
37,2024-03-18,68.21739130434783,0.0018695652173913045,0.34347826086956523,26.434782608695652,0.007739130434782609,0.042086956521739126
38,2024-03-19,67.95,0.0014500000000000001,0.335,49.90909090909091,0.0067,0.04575
39,2024-03-20,71.04347826086956,0.001565217391304348,0.30869565217391304,41.130434782608695,0.004652173913043478,0.04817391304347827
40,2024-03-21,66.17391304347827,0.001782608695652174,0.30434782608695654,28.130434782608695,0.0071739130434782614,0.04760869565217391
41,2024-03-22,72.30434782608695,0.001608695652173913,0.32173913043478264,37.47826086956522,0.007782608695652174,0.04921739130434783
42,2024-03-23,76.47826086956522,0.0016521739130434781,0.40869565217391307,47.56521739130435,0.008434782608695653,0.06113043478260869
43,2024-03-24,79.17391304347827,0.0017391304347826088,0.41739130434782606,46.73913043478261,0.009695652173913044,0.041652173913043475
44,2024-03-25,64.3913043478261,0.0011739130434782609,0.3695652173913043,26.08695652173913,0.008652173913043478,0.035260869565217394
45,2024-03-26,62.1,0.0011304347826086958,0.3173913043478261,10.347826086956522,0.007521739130434782,0.044434782608695655
46,2024-03-27,53.1,0.001,0.36086956521739133,21.869565217391305,0.008695652173913044,0.03213043478260869
47,2024-03-28,63.43478260869565,0.0012608695652173913,0.4,21.26086956521739,0.011608695652173914,0.027695652173913045
48,2024-03-29,130.08695652173913,0.0014347826086956522,0.43043478260869567,100.52173913043478,0.007434782608695651,0.051956521739130436
49,2024-03-30,119.78260869565217,0.0019565217391304345,0.43043478260869567,84.69565217391305,0.007391304347826088,0.04639130434782608
50,2024-03-31,95.82608695652173,0.002043478260869565,0.36086956521739133,67.8695652173913,0.008043478260869565,0.04726086956521739
51,2024-04-01,74.04347826086956,0.002173913043478261,0.34782608695652173,49.869565217391305,0.009521739130434782,0.04891304347826087
52,2024-04-02,81.1304347826087,0.0019565217391304345,0.3869565217391305,40.391304347826086,0.009217391304347827,0.042086956521739126
53,2024-04-03,59.78260869565217,0.0019565217391304345,0.37826086956521743,11.130434782608695,0.0066956521739130435,0.041826086956521735
54,2024-04-04,64.19047619047619,0.0017142857142857144,0.4,41.0,0.006238095238095239,0.04314285714285714
55,2024-04-05,74.26086956521739,0.001,0.4,48.73913043478261,0.005565217391304348,0.05252173913043478
56,2024-04-06,84.56521739130434,0.0018695652173913045,0.4043478260869566,51.47826086956522,0.007391304347826086,0.051000000000000004
57,2024-04-07,95.08695652173913,0.002173913043478261,0.4043478260869566,50.82608695652174,0.007652173913043478,0.05621739130434782
58,2024-04-08,76.69565217391305,0.0023478260869565218,0.3739130434782609,39.91304347826087,0.009521739130434782,0.04886956521739131
59,2024-04-09,93.47826086956522,0.0020869565217391307,0.44782608695652176,62.56521739130435,0.00791304347826087,0.05565217391304348
60,2024-04-10,87.47826086956522,0.001391304347826087,0.3695652173913043,46.869565217391305,0.006565217391304347,0.050956521739130435
61,2024-04-11,69.43478260869566,0.002,0.3521739130434782,42.30434782608695,0.0066956521739130435,0.044521739130434786
62,2024-04-12,73.6086956521739,0.0018695652173913045,0.32608695652173914,40.43478260869565,0.007521739130434782,0.03991304347826087
63,2024-04-13,67.21739130434783,0.0023478260869565218,0.3869565217391305,37.17391304347826,0.007739130434782609,0.043
64,2024-04-14,77.82608695652173,0.002608695652173913,0.3565217391304348,33.08695652173913,0.006826086956521739,0.04808695652173913
65,2024-04-15,65.47619047619048,0.0024347826086956524,0.3826086956521739,14.826086956521738,0.004739130434782609,0.04804347826086956
66,2024-04-16,72.26086956521739,0.0010434782608695653,0.40869565217391307,40.73913043478261,0.00491304347826087,0.0551304347826087
67,2024-04-17,192.30434782608697,0.002,0.43043478260869567,119.8695652173913,0.007565217391304347,0.05221739130434783
68,2024-04-18,168.55,0.0030952380952380953,0.33809523809523806,132.0,0.00925,0.04733333333333333
69,2024-04-19,91.52173913043478,0.002043478260869565,0.32173913043478264,72.1304347826087,0.009304347826086957,0.05573913043478261
70,2024-04-20,74.30434782608695,0.002,0.34782608695652173,42.69565217391305,0.008826086956521739,0.03673913043478261
71,2024-04-21,52.26086956521739,0.0014347826086956522,0.3347826086956522,11.478260869565217,0.005521739130434783,0.03369565217391304
72,2024-04-22,54.523809523809526,0.0012173913043478262,0.30869565217391304,16.52173913043478,0.005739130434782609,0.03434782608695652
73,2024-04-23,55.608695652173914,0.0016956521739130434,0.32173913043478264,26.26086956521739,0.007391304347826088,0.03873913043478261
74,2024-04-24,72.56521739130434,0.001391304347826087,0.2826086956521739,25.73913043478261,0.005304347826086957,0.052826086956521745
75,2024-04-25,70.95652173913044,0.001782608695652174,0.30869565217391304,24.08695652173913,0.006130434782608696,0.05504347826086957
76,2024-04-26,73.04347826086956,0.0018260869565217392,0.34347826086956523,33.78260869565217,0.00808695652173913,0.044869565217391306
77,2024-04-27,72.8695652173913,0.0023478260869565218,0.32608695652173914,23.956521739130434,0.00791304347826087,0.051434782608695655
78,2024-04-28,65.43478260869566,0.0024347826086956524,0.3565217391304348,25.47826086956522,0.009304347826086957,0.048869565217391296
79,2024-04-29,73.95652173913044,0.002,0.41304347826086957,37.34782608695652,0.009608695652173913,0.03834782608695652
80,2024-04-30,74.8695652173913,0.002,0.37826086956521743,44.17391304347826,0.0066956521739130435,0.04873913043478261
